Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
25,E Albanis,German-Jewish cultural identity from 1900 to the aftermath of the First World War,2013,German-Jewish Cultural Identity from 1900 to the …,degruyter.com,https://www.degruyter.com/document/doi/10.1515/9783110965933/html,"https://scholar.google.com/scholar?cites=13234360675505453972&as_sdt=2005&sciodt=0,5&hl=en",542,09/05/22 10:13,,10.1515/9783110965933,,,,,,,25,2.78,25,1,9,"… Recent notions of cultural identity similarly suggest something fluid, rather than static. Stuart Hall has suggested two different ways of thinking about cultural identity<. On the one hand, it …",https://www.degruyter.com/document/doi/10.1515/9783110965933/pdf,"https://scholar.google.com/scholar?q=related:lLvmbOrkqbcJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
32,"B Van Gorp, H Renes",A European cultural identity? Heritage and shared histories in the European Union,2007,Tijdschrift voor economische en sociale …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-9663.2007.00406.x,"https://scholar.google.com/scholar?cites=7792256783155577482&as_sdt=2005&sciodt=0,5&hl=en",543,09/05/22 10:13,,10.1111/j.1467-9663.2007.00406.x,,,,,,,32,2.13,16,2,15,… Do the people in the European Union share a cultural identity? One important aspect of cultural identity is shared histories or common memories. Such histories can be presented by …,https://research.vu.nl/ws/portalfiles/portal/2331638/208641.pdf,"https://scholar.google.com/scholar?q=related:isKdVkKoI2wJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
19,RE Burton,Globalisation and cultural identity in Caribbean society: The Jamaican case,2009,Caribbean Journal of Philosophy,researchgate.net,https://www.researchgate.net/profile/Roxanne-Burton/publication/265876873_Globalisation_and_Cultural_Identity_in_Caribbean_Society_The_Jamaican_Case/links/5511a4230cf270fd7e30c5ed/Globalisation-and-Cultural-Identity-in-Caribbean-Society-The-Jamaican-Case.pdf,"https://scholar.google.com/scholar?cites=3135589544745528390&as_sdt=2005&sciodt=0,5&hl=en",544,09/05/22 10:13,PDF,,,,,,,,19,1.46,19,1,13,"… cultural identity within the current dispensation of globalisation. For the purpose of this discussion, “cultural identity” … From there, a discussion of cultural identity and change will lay the …",https://www.researchgate.net/profile/Roxanne-Burton/publication/265876873_Globalisation_and_Cultural_Identity_in_Caribbean_Society_The_Jamaican_Case/links/5511a4230cf270fd7e30c5ed/Globalisation-and-Cultural-Identity-in-Caribbean-Society-The-Jamaican-Case.pdf,"https://scholar.google.com/scholar?q=related:Rmz87xPagysJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
15,"O Dahbour, F Cunningham, CW Morris, BR Barber, ...",Cultural Identity and the Nation-state,2001,,books.google.com,https://books.google.com/books?hl=en&lr=&id=UojTSUnDmC4C&oi=fnd&pg=PR7&dq=%22cultural+identity%22&ots=Jh-DfqdyGi&sig=1DnhYvXX7EbSlK-WXlDEXTjkVT0,"https://scholar.google.com/scholar?cites=17425496537450824302&as_sdt=2005&sciodt=0,5&hl=en",545,09/05/22 10:13,BOOK,,,,,,,,15,0.71,3,5,21,"… cultural identity, ethnicity, and nationality? What is the import of recent globalization processes for recognizing cultural identity … difficult questions concerning cultural identity in the nation-…",,"https://scholar.google.com/scholar?q=related:bkKOzcbM0_EJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
35,"BS Kwon, BH Cha",The impact of communication and cultural identity on marital satisfaction among Kosian housewives in rural areas,2006,Korean journal of social welfare,koreascience.or.kr,https://www.koreascience.or.kr/article/JAKO200603553210549.page,"https://scholar.google.com/scholar?cites=1562297574806358198&as_sdt=2005&sciodt=0,5&hl=en",546,09/05/22 10:13,,,,,,,,,35,2.19,18,2,16,"… , communication ability and cultural identity on marital satisfaction … cultural identity(KCid) fell into the medium level of the scale, and it was higher than that of original cultural identity(OCid…",https://www.koreascience.or.kr/article/JAKO200603553210549.pdf,"https://scholar.google.com/scholar?q=related:tojJ611lrhUJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
17,"KS Morrison, R Hopkins","Cultural identity, Africultural coping strategies, and depression as predictors of suicidal ideations and attempts among African American female college students",2019,Journal of Black psychology,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/0095798418813511,"https://scholar.google.com/scholar?cites=13958099742227339813&as_sdt=2005&sciodt=0,5&hl=en",547,09/05/22 10:13,,10.1177/0095798418813511,,,,,,,17,5.67,9,2,3,"… attempts could be predicated by cultural identity, Africultural coping, … of cultural identity, Africultural coping, and depression, with higher scores indicating traditional/Black cultural identity, …",https://journals.sagepub.com/doi/pdf/10.1177/0095798418813511,"https://scholar.google.com/scholar?q=related:JZruKsMhtcEJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
21,M Lamb-Faffelberger,"Beyond"" The Sound of Music"": The Quest for Cultural Identity in Modern Austria",2003,German Quarterly,JSTOR,https://www.jstor.org/stable/3252083,"https://scholar.google.com/scholar?cites=17822337704862032863&as_sdt=2005&sciodt=0,5&hl=en",548,09/05/22 10:13,,,,,,,,,21,1.11,21,1,19,The article explores Modern Austria's quest for cultural identity from a socio-cultural and … Thus the quest for establishing a national identity is the quest for cultural identity. Any discussion …,,"https://scholar.google.com/scholar?q=related:3yNaPbepVfcJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
20,"J Vietze, LP Juang, MK Schachner","Peer cultural socialisation: a resource for minority students' cultural identity, life satisfaction, and school values",2019,Intercultural Education,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/14675986.2019.1586213,"https://scholar.google.com/scholar?cites=499768591727733984&as_sdt=2005&sciodt=0,5&hl=en",549,09/05/22 10:13,,10.1080/14675986.2019.1586213,,,,,,,20,6.67,7,3,3,"… can contribute to cultural identity, life … cultural identity dimensions, namely the identification with one’s heritage and with the mainstream culture. Second, we analyse how cultural identity …",https://www.tandfonline.com/doi/pdf/10.1080/14675986.2019.1586213,"https://scholar.google.com/scholar?q=related:4CzU4-KI7wYJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
9,R Pinto,The effect of western formal education on the Ghanaian educational system and cultural identity,2019,The Journal of Negro Education,JSTOR,https://www.jstor.org/stable/10.7709/jnegroeducation.88.1.0005,"https://scholar.google.com/scholar?cites=7935961486423661952&as_sdt=2005&sciodt=0,5&hl=en",550,09/05/22 10:13,,10.7709/jnegroeducation.88.1.0005,,,,,,,9,3.00,9,1,3,"… Rather, it denationalized and facilitated the indignity and loss of cultural identity of the Ghanaian. The missionary and colonial education aimed at character training and civilization …",,"https://scholar.google.com/scholar?q=related:gJ125ewyIm4J:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
22,"T Wren, C Mendoza",Cultural identity and personal identity: Philosophical reflections on the identity discourse of social psychology,2004,"Moral development, self, and identity",books.google.com,https://books.google.com/books?hl=en&lr=&id=q054AgAAQBAJ&oi=fnd&pg=PA239&dq=%22cultural+identity%22&ots=ejsqke_0kG&sig=YSmdhlf1sKqrA1PlVT42XAf_JrI,"https://scholar.google.com/scholar?cites=16821479228582215380&as_sdt=2005&sciodt=0,5&hl=en",551,09/05/22 10:13,,,,,,,,,22,1.22,11,2,18,"… identity and cultural identity to … cultural identity. Because much of what we say directly applies to multicultural education, we will often use the last of these three terms—cultural identity—…",,"https://scholar.google.com/scholar?q=related:1D5BADzmcekJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
38,"M Gnade, M Rubini",Satricum in the post-archaic period: a case study of the Interpretation of Archaeological remains as Indicators of Ethno-Cultural Identity,2002,,dare.uva.nl,https://dare.uva.nl/document/2/10603,"https://scholar.google.com/scholar?cites=10367160961968467541&as_sdt=2005&sciodt=0,5&hl=en",552,09/05/22 10:13,BOOK,,,,,,,,38,1.90,19,2,20,"… Byy analogy, the excavators believe that the cultural identity of the dedicants performing ritualss in the earlier phase of the deposit {ie the fifth century) must be reflected in the earlierr …",https://dare.uva.nl/document/2/10603,"https://scholar.google.com/scholar?q=related:VW5to_eN348J:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
30,E Katz,"Chili Pepper, from Mexico to Europe: Food, imaginary and cultural identity",2009,"Food, Imaginaries and Cultural Frontiers. Essays in …",researchgate.net,https://www.researchgate.net/profile/Esther-Katz-3/publication/237504352_Chili_Pepper_from_Mexico_to_Europe_Food_Imaginary_and_Cultural_Identity/links/5721ea9108aee857c3b5da6e/Chili-Pepper-from-Mexico-to-Europe-Food-Imaginary-and-Cultural-Identity.pdf,"https://scholar.google.com/scholar?cites=4757180439670012658&as_sdt=2005&sciodt=0,5&hl=en",553,09/05/22 10:13,PDF,,,,,,,,30,2.31,30,1,13,"In Mexico, chili peppers are everywhere, in markets, food stalls, industrial food, in all dishes, even children’s candies, as they are eaten from an early age. The chili flavor is the main …",https://www.researchgate.net/profile/Esther-Katz-3/publication/237504352_Chili_Pepper_from_Mexico_to_Europe_Food_Imaginary_and_Cultural_Identity/links/5721ea9108aee857c3b5da6e/Chili-Pepper-from-Mexico-to-Europe-Food-Imaginary-and-Cultural-Identity.pdf,"https://scholar.google.com/scholar?q=related:8rr3vmfmBEIJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
3,"M Dalmoro, DC Pinto, MM Herter, ...",Traditionscapes in emerging markets: How local tradition appropriation fosters cultural identity,2020,International Journal of …,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/IJOEM-04-2019-0270/full/html,"https://scholar.google.com/scholar?cites=16945572144404753388&as_sdt=2005&sciodt=0,5&hl=en",554,09/05/22 10:13,,10.1108/IJOEM-04-2019-0270,,,,,,,3,1.50,1,4,2,Purpose This research aims to develop and test the traditionscapes framework in which consumers appropriate local traditions as a resource to foster cultural identity in emerging …,,"https://scholar.google.com/scholar?q=related:7Ov_dhXEKusJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
44,KC Lo,Double negations: Hong Kong cultural identity in Hollywood's transnational representations,2001,Cultural Studies,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/095023800110046669,"https://scholar.google.com/scholar?cites=6403358476496495908&as_sdt=2005&sciodt=0,5&hl=en",555,09/05/22 10:13,,10.1080/095023800110046669,,,,,,,44,2.10,44,1,21,This article attempts to develop a critical understanding of the reconstitution of Hong Kong identity in Hollywood productions involving Hong Kong film talents. It argues that the ‘local’ in …,,"https://scholar.google.com/scholar?q=related:JGUPoZtM3VgJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
20,"E Franzia, YA Piliang, AI Saidi",Manifestation of Minangkabau Cultural Identity through Public Engagement in Virtual Community,2015,Procedia-Social and Behavioral Sciences,Elsevier,https://www.sciencedirect.com/science/article/pii/S1877042815032954,"https://scholar.google.com/scholar?cites=12965410052713056070&as_sdt=2005&sciodt=0,5&hl=en",556,09/05/22 10:13,,,,,,,,,20,2.86,7,3,7,… build cultural identity in a virtual community. The result is the understanding of signification and various ways of using images in the public engagement to shape the cultural identity of …,https://www.sciencedirect.com/science/article/pii/S1877042815032954/pdf?md5=4a2536d93e193640dc1f99654df57a81&pid=1-s2.0-S1877042815032954-main.pdf&_valck=1,"https://scholar.google.com/scholar?q=related:Roc9z79j7rMJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
25,C Burgess,Conceptualising a pedagogical cultural identity through the narrative construction of early career Aboriginal teachers' professional identities,2016,Teaching and Teacher Education,Elsevier,https://www.sciencedirect.com/science/article/pii/S0742051X16300683,"https://scholar.google.com/scholar?cites=17866051876581641591&as_sdt=2005&sciodt=0,5&hl=en",557,09/05/22 10:13,,,,,,,,,25,4.17,25,1,6,"… This paper explores the concept ‘pedagogical cultural identity’ as one that embeds cultural … influenced the enactment of a pedagogical cultural identity, challenging assumptions of a …",https://www.academia.edu/download/50447375/pci-paper-2016.pdf,"https://scholar.google.com/scholar?q=related:d41Z-oX38PcJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
16,A Udrea,"A kin-state's responsibility: Cultural identity, recognition, and the Hungarian status law",2014,Ethnicities,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1468796812472145,"https://scholar.google.com/scholar?cites=3959921843469364679&as_sdt=2005&sciodt=0,5&hl=en",558,09/05/22 10:13,,10.1177/1468796812472145,,,,,,,16,2.00,16,1,8,"In the last 30 years, many European states have assumed a form of responsibility for recognition concerning the cultural identity of the members of their kin-minority groups. Despite the …",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.932.6395&rep=rep1&type=pdf,"https://scholar.google.com/scholar?q=related:xy1Nou939DYJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
36,M Power,"Aqui Lourenço Marques!! Radio colonization and cultural identity in colonial Mozambique, 1932–74",2000,Journal of Historical Geography,Elsevier,https://www.sciencedirect.com/science/article/pii/S0305748800902408,"https://scholar.google.com/scholar?cites=14733148470034120406&as_sdt=2005&sciodt=0,5&hl=en",559,09/05/22 10:13,,,,,,,,,36,1.64,36,1,22,The Portuguese empire in Africa was one of the last to collapse amidst the waves of decolonization that swept the continent in the 1950s and 1960s. The astonishing endurance of …,,"https://scholar.google.com/scholar?q=related:1j55U3modswJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
35,A Anghie,Human rights and cultural identity: New hope for ethnic peace,1992,Harv. Int'l. LJ,HeinOnline,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/hilj33&section=16,"https://scholar.google.com/scholar?cites=1857346994286925690&as_sdt=2005&sciodt=0,5&hl=en",560,09/05/22 10:13,,,,,,,,,35,1.17,35,1,30,… This essay argues that a right to cultural identity should be recognized in order to prevent … International recognition of a right to cultural identity could thus serve a vital purpose if it has …,,"https://scholar.google.com/scholar?q=related:epccK0CfxhkJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
10,"T D'haen, P Vermeulen",Cultural identity and postmodern writing,2006,,books.google.com,https://books.google.com/books?hl=en&lr=&id=I5FOEAAAQBAJ&oi=fnd&pg=PP3&dq=%22cultural+identity%22&ots=Jzh9QzPFSJ&sig=LCjvVtckPXSR9rybOdXLLxzVppg,"https://scholar.google.com/scholar?cites=6089671139915569461&as_sdt=2005&sciodt=0,5&hl=en",561,09/05/22 10:13,BOOK,,,,,,,,10,0.63,5,2,16,"Cultural Identity and Postmodern Writing seeks to ascertain the relationship obtaining between the specific form postmodernism assumes in a given culture, and the national narrative in …",,"https://scholar.google.com/scholar?q=related:NZmdJaPbglQJ:scholar.google.com/&scioq=%22cultural+identity%22&hl=en&as_sdt=0,5&as_vis=1"
